NFORM,CLANGUE,XLIB,DCREATION,DMAJ,XUSER,UPDATED_BY,MODULE_MF,SIGN_MF
FDAUT16,5,RIGHTS ON TRANSACT. PER USER,09/27/1999 18:00:51,09/27/1999 18:04:26,AMS,MANINTF,STDM,MFbv9t9g4t2475ag3my58hw9h77pus
FDAUT17,1,RIGHTS ON FUND PER USER,09/27/1999 18:00:51,09/27/1999 18:04:26,AMS,MANINTF,STDM,MF7onk10y1urvmriujnr7ycw25eelv
FDAUT17,2,RIGHTS ON FUND PER USER,09/27/1999 18:00:51,09/27/1999 18:04:26,AMS,MANINTF,STDM,MF7onk10y1urvmriujnr7ycw25eelv
FDAUT17,3,RIGHTS ON FUND PER USER,09/27/1999 18:00:51,09/27/1999 18:04:26,AMS,MANINTF,STDM,MF7onk10y1urvmriujnr7ycw25eelv
FDAUT17,4,RIGHTS ON FUND PER USER,09/27/1999 18:00:51,09/27/1999 18:04:26,AMS,MANINTF,STDM,MF7onk10y1urvmriujnr7ycw25eelv
FDAUT17,5,RIGHTS ON FUND PER USER,09/27/1999 18:00:51,09/27/1999 18:04:26,AMS,MANINTF,STDM,MF7onk10y1urvmriujnr7ycw25eelv
FDAUT18,2,REPORTS DEFINITION,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF4zj4dtefin2bhspkhtk27es4pu2a
FDAUT18,3,REPORTS DEFINITION,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF4zj4dtefin2bhspkhtk27es4pu2a
FDAUT18,5,REPORTS DEFINITION,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF4zj4dtefin2bhspkhtk27es4pu2a
FDAUT19,1,PRORATED FEE DETAIL,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFxfu6poyvic76xaoj1kn6jkwm882u
FDAUT19,2,PRORATED FEE DETAIL,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFxfu6poyvic76xaoj1kn6jkwm882u
FDAUT19,4,PRORATED FEE DETAIL,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFxfu6poyvic76xaoj1kn6jkwm882u
FDAUT19,5,PRORATED FEE DETAIL,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFxfu6poyvic76xaoj1kn6jkwm882u
FDAUT20,1,PRORATED FEE MASTER,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFsrjy50ebyknji8el5v894l1vdmeo
FDAUT20,3,PRORATED FEE MASTER,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFsrjy50ebyknji8el5v894l1vdmeo
FDAUT20,4,PRORATED FEE MASTER,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFsrjy50ebyknji8el5v894l1vdmeo
FDAUT20,5,PRORATED FEE MASTER,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFsrjy50ebyknji8el5v894l1vdmeo
FDAUT21,2,MULTI-CLASS GROUPS,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFbvpi9ailqy3dk6wq1y9rx4ee1z7u
FDAUT21,3,MULTI-CLASS GROUPS,09/27/1999 18:00:52,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFbvpi9ailqy3dk6wq1y9rx4ee1z7u
FDAUT21,5,MULTI-CLASS GROUPS,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFbvpi9ailqy3dk6wq1y9rx4ee1z7u
FDAUT22,1,RIGHTS ON MESSAGE TABLES,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF007v1hr0693du7jmq00m4ohd3jod
FDAUT22,2,RIGHTS ON MESSAGE TABLES,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF007v1hr0693du7jmq00m4ohd3jod
FDAUT22,3,RIGHTS ON MESSAGE TABLES,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF007v1hr0693du7jmq00m4ohd3jod
FDAUT22,4,RIGHTS ON MESSAGE TABLES,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF007v1hr0693du7jmq00m4ohd3jod
FDAUT22,5,RIGHTS ON MESSAGE TABLES,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF007v1hr0693du7jmq00m4ohd3jod
FDAUT23,1,IML GTI DEFINITION,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFyb4v3nf952rnhq7sya1jild7lv9n
FDAUT23,2,IML GTI DEFINITION,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFyb4v3nf952rnhq7sya1jild7lv9n
FDAUT23,3,IML GTI DEFINITION,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFyb4v3nf952rnhq7sya1jild7lv9n
FDAUT23,4,IML GTI DEFINITION,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFyb4v3nf952rnhq7sya1jild7lv9n
FDAUT23,5,IML GTI DEFINITION,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFyb4v3nf952rnhq7sya1jild7lv9n
FDAUT24,1,OPTION/FUTURE GTI DEFINITION,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFnsjqlke5eonz5041xhqey1e8a5sz
FDAUT24,2,OPTION/FUTURE GTI DEFINITION,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFnsjqlke5eonz5041xhqey1e8a5sz
FDAUT24,3,OPTION/FUTURE GTI DEFINITION,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFnsjqlke5eonz5041xhqey1e8a5sz
FDAUT24,5,OPTION/FUTURE GTI DEFINITION,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFnsjqlke5eonz5041xhqey1e8a5sz
FDAUT25,1,CORRESPONDANT RATINGS DEF.,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFd1sg72sn6pvm9uynj1sqwgqrijnq
FDAUT25,2,CORRESPONDANT RATINGS DEF.,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFd1sg72sn6pvm9uynj1sqwgqrijnq
FDAUT25,4,CORRESPONDANT RATINGS DEF.,09/27/1999 18:00:53,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFd1sg72sn6pvm9uynj1sqwgqrijnq
FDAUT25,5,CORRESPONDANT RATINGS DEF.,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFd1sg72sn6pvm9uynj1sqwgqrijnq
FDAUT26,1,SCREEN HEADERS DEFINITION,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF7wplcvg35tpkorldqr45qorygc01
FDAUT26,3,SCREEN HEADERS DEFINITION,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF7wplcvg35tpkorldqr45qorygc01
FDAUT26,4,SCREEN HEADERS DEFINITION,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF7wplcvg35tpkorldqr45qorygc01
FDAUT26,5,SCREEN HEADERS DEFINITION,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF7wplcvg35tpkorldqr45qorygc01
FDAUT27,2,NAV LIBELLE CHART DEFINITION,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF3k050145b0dndfwuo200riavyv4i
FDAUT27,3,NAV LIBELLE CHART DEFINITION,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF3k050145b0dndfwuo200riavyv4i
FDAUT27,4,NAV LIBELLE CHART DEFINITION,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MF3k050145b0dndfwuo200riavyv4i
FDAUT28,1,INTERF. ACCOUNT. PARAMETERS,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFzn5q88id7vlnrmmotfypy2nqo4pk
FDAUT28,2,INTERF. ACCOUNT. PARAMETERS,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFzn5q88id7vlnrmmotfypy2nqo4pk
FDAUT28,3,INTERF. ACCOUNT. PARAMETERS,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFzn5q88id7vlnrmmotfypy2nqo4pk
FDAUT28,5,INTERF. ACCOUNT. PARAMETERS,09/27/1999 18:00:54,09/27/1999 18:04:27,AMS,MANINTF,STDM,MFzn5q88id7vlnrmmotfypy2nqo4pk
FDAUT29,1,APPLICATION MAIN PARAMETERS,09/27/1999 18:00:54,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFdf05wfmrprvdaahq0ny2aeegbk9i
FDAUT29,2,APPLICATION MAIN PARAMETERS,09/27/1999 18:00:54,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFdf05wfmrprvdaahq0ny2aeegbk9i
FDAUT29,3,APPLICATION MAIN PARAMETERS,09/27/1999 18:00:54,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFdf05wfmrprvdaahq0ny2aeegbk9i
FDAUT29,4,APPLICATION MAIN PARAMETERS,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFdf05wfmrprvdaahq0ny2aeegbk9i
FDAUT29,5,APPLICATION MAIN PARAMETERS,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFdf05wfmrprvdaahq0ny2aeegbk9i
FDAUT30,1,PART_PTF_BACK,09/27/1999 18:00:55,09/27/1999 18:46:28,AMS,MANINTF,STDM,MF3fx1y2zdijee2umzdupopi0si5y1
FDAUT30,2,PART_PTF_BACK,09/27/1999 18:00:55,09/27/1999 18:46:28,AMS,MANINTF,STDM,MF3fx1y2zdijee2umzdupopi0si5y1
FDAUT30,3,PART_PTF_BACK,09/27/1999 18:00:55,09/27/1999 18:46:28,AMS,MANINTF,STDM,MF3fx1y2zdijee2umzdupopi0si5y1
FDAUT30,4,PART_PTF_BACK,09/27/1999 18:00:55,09/27/1999 18:46:28,AMS,MANINTF,STDM,MF3fx1y2zdijee2umzdupopi0si5y1
FDAUT30,5,PART_PTF_BACK,09/27/1999 18:00:55,09/27/1999 18:46:28,AMS,MANINTF,STDM,MF3fx1y2zdijee2umzdupopi0si5y1
FDAUT31,1,MULTI-LANG.LIBELLE BY CHART,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFoxrssr89f5n5gnyq52hdezrbxvhy
FDAUT31,2,MULTI-LANG.LIBELLE BY CHART,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFoxrssr89f5n5gnyq52hdezrbxvhy
FDAUT31,3,MULTI-LANG.LIBELLE BY CHART,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFoxrssr89f5n5gnyq52hdezrbxvhy
FDAUT31,5,MULTI-LANG.LIBELLE BY CHART,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFoxrssr89f5n5gnyq52hdezrbxvhy
FDAUT32,1,BALANCE CHART DEFINITION,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFcol4an0nu33ao18n8e48u765ha7z
FDAUT32,2,BALANCE CHART DEFINITION,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFcol4an0nu33ao18n8e48u765ha7z
FDAUT32,4,BALANCE CHART DEFINITION,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFcol4an0nu33ao18n8e48u765ha7z
FDAUT32,5,BALANCE CHART DEFINITION,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFcol4an0nu33ao18n8e48u765ha7z
FDAUT33,1,IML BALANCE CHART DEFINIT.,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFpo1ifbszzh7vn5sgu6be2v3z3hf4
FDAUT33,3,IML BALANCE CHART DEFINIT.,09/27/1999 18:00:55,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFpo1ifbszzh7vn5sgu6be2v3z3hf4
FDAUT33,4,IML BALANCE CHART DEFINIT.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFpo1ifbszzh7vn5sgu6be2v3z3hf4
FDAUT33,5,IML BALANCE CHART DEFINIT.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFpo1ifbszzh7vn5sgu6be2v3z3hf4
FDAUT34,2,MULTI-LANG.IML BALANCE LIB.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFx0gu3njnn9a57f5xa66xcirq656s
FDAUT34,3,MULTI-LANG.IML BALANCE LIB.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFx0gu3njnn9a57f5xa66xcirq656s
FDAUT34,4,MULTI-LANG.IML BALANCE LIB.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFx0gu3njnn9a57f5xa66xcirq656s
FDAUT35,1,NAV CHART DEFINITION,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFrwrabs8cy4nowvu9nz2ji327zzbn
FDAUT35,2,NAV CHART DEFINITION,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFrwrabs8cy4nowvu9nz2ji327zzbn
FDAUT35,3,NAV CHART DEFINITION,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFrwrabs8cy4nowvu9nz2ji327zzbn
FDAUT35,4,NAV CHART DEFINITION,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFrwrabs8cy4nowvu9nz2ji327zzbn
FDAUT35,5,NAV CHART DEFINITION,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFrwrabs8cy4nowvu9nz2ji327zzbn
FDAUT36,1,SUB-TOTALS NAV CHART DEF.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFf7uu1b266jhp62ma3jjapc6ttqvm
FDAUT36,2,SUB-TOTALS NAV CHART DEF.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFf7uu1b266jhp62ma3jjapc6ttqvm
FDAUT36,3,SUB-TOTALS NAV CHART DEF.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFf7uu1b266jhp62ma3jjapc6ttqvm
FDAUT36,4,SUB-TOTALS NAV CHART DEF.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFf7uu1b266jhp62ma3jjapc6ttqvm
FDAUT36,5,SUB-TOTALS NAV CHART DEF.,09/27/1999 18:00:56,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFf7uu1b266jhp62ma3jjapc6ttqvm
FDAUT37,1,MULTI-LANG. NAV CHART DEF.,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MF2y6zqy421iddmoukid9fflz1s3kh
FDAUT37,2,MULTI-LANG. NAV CHART DEF.,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MF2y6zqy421iddmoukid9fflz1s3kh
FDAUT37,3,MULTI-LANG. NAV CHART DEF.,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MF2y6zqy421iddmoukid9fflz1s3kh
FDAUT37,4,MULTI-LANG. NAV CHART DEF.,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MF2y6zqy421iddmoukid9fflz1s3kh
FDAUT37,5,MULTI-LANG. NAV CHART DEF.,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MF2y6zqy421iddmoukid9fflz1s3kh
FDAUT38,1,FUND DEFINITION,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MF1tw4v2u700itxts2hb91qx63m29y
FDAUT38,2,FUND DEFINITION,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MF1tw4v2u700itxts2hb91qx63m29y
FDAUT38,3,FUND DEFINITION,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MF1tw4v2u700itxts2hb91qx63m29y
FDAUT38,5,FUND DEFINITION,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MF1tw4v2u700itxts2hb91qx63m29y
FDAUT39,1,REGULATION PLAN DEFINITION,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFshxmfdsrqzpuf2qrjnpa0o4s7j4y
FDAUT39,3,REGULATION PLAN DEFINITION,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFshxmfdsrqzpuf2qrjnpa0o4s7j4y
FDAUT39,4,REGULATION PLAN DEFINITION,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFshxmfdsrqzpuf2qrjnpa0o4s7j4y
FDAUT39,5,REGULATION PLAN DEFINITION,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFshxmfdsrqzpuf2qrjnpa0o4s7j4y
FDAU165,1,CFD ACCRUED INTEREST PARAM,05/27/2013 18:18:40,06/13/2013 16:39:26,AMS,MANINTF,HFMO,MFvzhrjhwwi6zbej0t4td4cp3msc3m
FDAU165,2,CFD ACCRUED INTEREST PARAM,05/27/2013 18:18:40,06/13/2013 16:39:26,AMS,MANINTF,HFMO,MFvzhrjhwwi6zbej0t4td4cp3msc3m
FDAUT40,2,MULTI-LANG. SUB-TOTALS DEF.,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFy8id8qyu187psjd28bmmtf0f05g6
FDAUT40,3,MULTI-LANG. SUB-TOTALS DEF.,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFy8id8qyu187psjd28bmmtf0f05g6
FDAUT40,4,MULTI-LANG. SUB-TOTALS DEF.,09/27/1999 18:00:57,09/27/1999 18:04:28,AMS,MANINTF,STDM,MFy8id8qyu187psjd28bmmtf0f05g6
FDAUT41,1,VALUATION GROUPS DEFINITION,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFjqahhn1o4xyfqb79cmsask09imkc
FDAUT41,2,VALUATION GROUPS DEFINITION,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFjqahhn1o4xyfqb79cmsask09imkc
FDAUT41,3,VALUATION GROUPS DEFINITION,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFjqahhn1o4xyfqb79cmsask09imkc
FDAUT41,5,VALUATION GROUPS DEFINITION,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFjqahhn1o4xyfqb79cmsask09imkc
FDAUT42,1,VALUATION GTI DEFINITION,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFc6qrgqo89xxoquwhw3ngue6a61s2
FDAUT42,2,VALUATION GTI DEFINITION,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFc6qrgqo89xxoquwhw3ngue6a61s2
FDAUT42,3,VALUATION GTI DEFINITION,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFc6qrgqo89xxoquwhw3ngue6a61s2
FDAUT42,4,VALUATION GTI DEFINITION,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFc6qrgqo89xxoquwhw3ngue6a61s2
FDAUT42,5,VALUATION GTI DEFINITION,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFc6qrgqo89xxoquwhw3ngue6a61s2
FDAUT43,1,VALUATION ACCOUNTS DEFINIT.,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MF254wn7elpnq74otczwlpy2kj7oxz
FDAUT43,2,VALUATION ACCOUNTS DEFINIT.,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MF254wn7elpnq74otczwlpy2kj7oxz
FDAUT43,3,VALUATION ACCOUNTS DEFINIT.,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MF254wn7elpnq74otczwlpy2kj7oxz
FDAUT43,4,VALUATION ACCOUNTS DEFINIT.,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MF254wn7elpnq74otczwlpy2kj7oxz
FDAUT43,5,VALUATION ACCOUNTS DEFINIT.,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MF254wn7elpnq74otczwlpy2kj7oxz
FDAUT44,1,NAV ACCOUNTS LINKS,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFy85ulli8kgl0dy81xv6aswbukh80
FDAUT44,2,NAV ACCOUNTS LINKS,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFy85ulli8kgl0dy81xv6aswbukh80
FDAUT44,3,NAV ACCOUNTS LINKS,09/27/1999 18:00:58,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFy85ulli8kgl0dy81xv6aswbukh80
FDAUT44,4,NAV ACCOUNTS LINKS,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFy85ulli8kgl0dy81xv6aswbukh80
FDAUT44,5,NAV ACCOUNTS LINKS,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFy85ulli8kgl0dy81xv6aswbukh80
FDAUT45,2,MULTI-CHART ACCOUNTS LINKS,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFn1adslanft7qyxsk82zy8rx6nrwe
FDAUT45,3,MULTI-CHART ACCOUNTS LINKS,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFn1adslanft7qyxsk82zy8rx6nrwe
FDAUT45,4,MULTI-CHART ACCOUNTS LINKS,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFn1adslanft7qyxsk82zy8rx6nrwe
FDAUT46,1,STANDARD FUTURE CALCUL.RULES,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFa7qhmgomfpxuwspnmp39ji0pwh8g
FDAUT46,2,STANDARD FUTURE CALCUL.RULES,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFa7qhmgomfpxuwspnmp39ji0pwh8g
FDAUT46,3,STANDARD FUTURE CALCUL.RULES,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFa7qhmgomfpxuwspnmp39ji0pwh8g
FDAUT46,5,STANDARD FUTURE CALCUL.RULES,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFa7qhmgomfpxuwspnmp39ji0pwh8g
FDAUT47,1,STANDARD OPTION CALCUL.RULES,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFzp6zit21bsz3wgi027qbvzfr0whx
FDAUT47,2,STANDARD OPTION CALCUL.RULES,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFzp6zit21bsz3wgi027qbvzfr0whx
FDAUT47,4,STANDARD OPTION CALCUL.RULES,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFzp6zit21bsz3wgi027qbvzfr0whx
FDAUT47,5,STANDARD OPTION CALCUL.RULES,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFzp6zit21bsz3wgi027qbvzfr0whx
FDAUT48,1,CAMBIO ACCOUNTS DEFINITION,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MF1vdqz1efm8bxtl0rlcnqv3awdf7o
FDAUT48,3,CAMBIO ACCOUNTS DEFINITION,09/27/1999 18:00:59,09/27/1999 18:04:29,AMS,MANINTF,STDM,MF1vdqz1efm8bxtl0rlcnqv3awdf7o
FDAUT48,4,CAMBIO ACCOUNTS DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MF1vdqz1efm8bxtl0rlcnqv3awdf7o
FDAUT48,5,CAMBIO ACCOUNTS DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MF1vdqz1efm8bxtl0rlcnqv3awdf7o
FDAUT49,2,OPERATION CODES DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFdrmpo2s1hf1wj26puej69utm6ok7
FDAUT49,3,OPERATION CODES DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFdrmpo2s1hf1wj26puej69utm6ok7
FDAUT49,4,OPERATION CODES DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFdrmpo2s1hf1wj26puej69utm6ok7
FDAUT49,5,OPERATION CODES DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFdrmpo2s1hf1wj26puej69utm6ok7
FDAUT50,1,NOT USED IN ACTUAL RELEASE,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFzcxj4quxxlx0rjiho95hwq621jz3
FDAUT50,2,NOT USED IN ACTUAL RELEASE,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFzcxj4quxxlx0rjiho95hwq621jz3
FDAUT50,3,NOT USED IN ACTUAL RELEASE,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFzcxj4quxxlx0rjiho95hwq621jz3
FDAUT50,4,NOT USED IN ACTUAL RELEASE,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFzcxj4quxxlx0rjiho95hwq621jz3
FDAUT50,5,NOT USED IN ACTUAL RELEASE,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFzcxj4quxxlx0rjiho95hwq621jz3
FDAUT51,1,ACCOUNTS DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFrky7a3a332v4t3zhe0ia6xv2belc
FDAUT51,2,ACCOUNTS DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFrky7a3a332v4t3zhe0ia6xv2belc
FDAUT51,3,ACCOUNTS DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFrky7a3a332v4t3zhe0ia6xv2belc
FDAUT51,4,ACCOUNTS DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFrky7a3a332v4t3zhe0ia6xv2belc
FDAUT51,5,ACCOUNTS DEFINITION,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFrky7a3a332v4t3zhe0ia6xv2belc
FDAUT52,1,MULTI-LANGUAGE ACCOUNTS DEF.,09/27/1999 18:01:00,09/27/1999 18:04:29,AMS,MANINTF,STDM,MFdlrlohqt5dbi4havizxi4v34ds2z
